grievance,lag,protest,correlation,p_value,significant
narrative_gov,16,2025-06-16,0.0,1.0,0
narrative_dem_reform,-9,2025-06-16,0.0,1.0,0
narrative_dem_reform,-8,2025-06-16,0.0,1.0,0
narrative_dem_reform,-7,2025-06-16,0.0,1.0,0
narrative_dem_reform,-6,2025-06-16,0.0,1.0,0
narrative_dem_reform,-5,2025-06-16,0.0,1.0,0
narrative_dem_reform,-4,2025-06-16,0.0,1.0,0
narrative_dem_reform,-3,2025-06-16,0.0,1.0,0
narrative_dem_reform,-2,2025-06-16,0.0,1.0,0
narrative_dem_reform,-1,2025-06-16,0.0,1.0,0
narrative_dem_reform,0,2025-06-16,0.0,1.0,0
narrative_dem_reform,1,2025-06-16,0.0,1.0,0
narrative_dem_reform,2,2025-06-16,0.0,1.0,0
narrative_dem_reform,3,2025-06-16,0.0,1.0,0
narrative_dem_reform,4,2025-06-16,0.0,1.0,0
narrative_dem_reform,5,2025-06-16,0.0,1.0,0
narrative_dem_reform,6,2025-06-16,0.0,1.0,0
narrative_dem_reform,7,2025-06-16,0.0,1.0,0
narrative_dem_reform,8,2025-06-16,0.0,1.0,0
narrative_dem_reform,9,2025-06-16,0.0,1.0,0
narrative_dem_reform,10,2025-06-16,0.0,1.0,0
narrative_dem_reform,11,2025-06-16,0.0,1.0,0
narrative_dem_reform,12,2025-06-16,0.0,1.0,0
narrative_dem_reform,13,2025-06-16,0.0,1.0,0
narrative_dem_reform,14,2025-06-16,0.0,1.0,0
narrative_dem_reform,15,2025-06-16,0.0,1.0,0
narrative_dem_reform,16,2025-06-16,0.0,1.0,0
narrative_global,-9,2025-06-16,0.0,1.0,0
narrative_global,-8,2025-06-16,0.0,1.0,0
narrative_global,-7,2025-06-16,0.0,1.0,0
narrative_global,-6,2025-06-16,0.0,1.0,0
narrative_global,-5,2025-06-16,0.0,1.0,0
narrative_global,-4,2025-06-16,0.0,1.0,0
narrative_global,-3,2025-06-16,0.0,1.0,0
narrative_global,-2,2025-06-16,0.0,1.0,0
narrative_global,-1,2025-06-16,0.0,1.0,0
narrative_global,0,2025-06-16,0.0,1.0,0
narrative_global,1,2025-06-16,0.0,1.0,0
narrative_global,2,2025-06-16,0.0,1.0,0
narrative_global,3,2025-06-16,0.0,1.0,0
narrative_global,4,2025-06-16,0.0,1.0,0
narrative_global,5,2025-06-16,0.0,1.0,0
narrative_global,6,2025-06-16,0.0,1.0,0
narrative_global,7,2025-06-16,0.0,1.0,0
narrative_global,8,2025-06-16,0.0,1.0,0
narrative_global,9,2025-06-16,0.0,1.0,0
narrative_global,10,2025-06-16,0.0,1.0,0
narrative_global,11,2025-06-16,0.0,1.0,0
narrative_global,12,2025-06-16,0.0,1.0,0
narrative_global,13,2025-06-16,0.0,1.0,0
narrative_global,14,2025-06-16,0.0,1.0,0
narrative_global,15,2025-06-16,0.0,1.0,0
narrative_global,16,2025-06-16,0.0,1.0,0
narrative_religion,-9,2025-06-16,0.0,1.0,0
narrative_religion,-8,2025-06-16,0.0,1.0,0
narrative_religion,-7,2025-06-16,0.0,1.0,0
narrative_religion,-6,2025-06-16,0.0,1.0,0
narrative_religion,-5,2025-06-16,0.0,1.0,0
narrative_religion,-4,2025-06-16,0.0,1.0,0
narrative_religion,-3,2025-06-16,0.0,1.0,0
narrative_religion,-2,2025-06-16,0.0,1.0,0
narrative_religion,-1,2025-06-16,0.0,1.0,0
narrative_religion,0,2025-06-16,0.0,1.0,0
narrative_religion,1,2025-06-16,0.0,1.0,0
narrative_religion,2,2025-06-16,0.0,1.0,0
narrative_religion,3,2025-06-16,0.0,1.0,0
narrative_religion,4,2025-06-16,0.0,1.0,0
narrative_religion,5,2025-06-16,0.0,1.0,0
narrative_religion,6,2025-06-16,0.0,1.0,0
narrative_religion,7,2025-06-16,0.0,1.0,0
narrative_religion,8,2025-06-16,0.0,1.0,0
narrative_religion,9,2025-06-16,0.0,1.0,0
narrative_religion,10,2025-06-16,0.0,1.0,0
narrative_religion,11,2025-06-16,0.0,1.0,0
narrative_religion,12,2025-06-16,0.0,1.0,0
narrative_religion,13,2025-06-16,0.0,1.0,0
narrative_religion,14,2025-06-16,0.0,1.0,0
narrative_religion,15,2025-06-16,0.0,1.0,0
narrative_religion,16,2025-06-16,0.0,1.0,0
narrative_elections,-9,2025-06-16,0.0,1.0,0
narrative_elections,-8,2025-06-16,0.0,1.0,0
narrative_elections,-7,2025-06-16,0.0,1.0,0
narrative_elections,-6,2025-06-16,0.0,1.0,0
narrative_elections,-5,2025-06-16,0.0,1.0,0
narrative_elections,-4,2025-06-16,0.0,1.0,0
narrative_elections,-3,2025-06-16,0.0,1.0,0
narrative_elections,-2,2025-06-16,0.0,1.0,0
narrative_elections,-1,2025-06-16,0.0,1.0,0
narrative_elections,0,2025-06-16,0.0,1.0,0
narrative_elections,1,2025-06-16,0.0,1.0,0
narrative_elections,2,2025-06-16,0.0,1.0,0
