grievance,lag,protest,correlation,p_value,significant
narrative_religion,12,2024-12-03,0.0,1.0,0
narrative_religion,13,2024-12-03,0.0,1.0,0
narrative_religion,14,2024-12-03,0.0,1.0,0
narrative_religion,15,2024-12-03,0.0,1.0,0
narrative_religion,16,2024-12-03,0.0,1.0,0
narrative_elections,-9,2024-12-03,0.0,1.0,0
narrative_elections,-8,2024-12-03,0.0,1.0,0
narrative_elections,-7,2024-12-03,0.0,1.0,0
narrative_elections,-6,2024-12-03,0.0,1.0,0
narrative_elections,-5,2024-12-03,0.0,1.0,0
narrative_elections,-4,2024-12-03,0.0,1.0,0
narrative_elections,-3,2024-12-03,0.0,1.0,0
narrative_elections,-2,2024-12-03,0.0,1.0,0
narrative_elections,-1,2024-12-03,0.0,1.0,0
narrative_elections,0,2024-12-03,0.0,1.0,0
narrative_elections,1,2024-12-03,0.0,1.0,0
narrative_elections,2,2024-12-03,0.0,1.0,0
narrative_elections,3,2024-12-03,0.0,1.0,0
narrative_elections,4,2024-12-03,0.0,1.0,0
narrative_elections,5,2024-12-03,0.0,1.0,0
narrative_elections,6,2024-12-03,0.0,1.0,0
narrative_elections,7,2024-12-03,0.0,1.0,0
narrative_elections,8,2024-12-03,0.0,1.0,0
narrative_elections,9,2024-12-03,0.0,1.0,0
narrative_elections,10,2024-12-03,0.0,1.0,0
narrative_elections,11,2024-12-03,0.0,1.0,0
narrative_elections,12,2024-12-03,0.0,1.0,0
narrative_elections,13,2024-12-03,0.0,1.0,0
narrative_elections,14,2024-12-03,0.0,1.0,0
narrative_elections,15,2024-12-03,0.0,1.0,0
narrative_elections,16,2024-12-03,0.0,1.0,0
narrative_basic_needs,-9,2024-12-03,0.0,1.0,0
narrative_basic_needs,-8,2024-12-03,0.0,1.0,0
narrative_basic_needs,-7,2024-12-03,0.0,1.0,0
narrative_basic_needs,-6,2024-12-03,0.0,1.0,0
narrative_basic_needs,-5,2024-12-03,0.0,1.0,0
narrative_basic_needs,-4,2024-12-03,0.0,1.0,0
narrative_basic_needs,-3,2024-12-03,0.0,1.0,0
narrative_basic_needs,-2,2024-12-03,0.0,1.0,0
narrative_basic_needs,-1,2024-12-03,0.0,1.0,0
narrative_basic_needs,0,2024-12-03,0.0,1.0,0
narrative_basic_needs,1,2024-12-03,0.0,1.0,0
narrative_basic_needs,2,2024-12-03,0.0,1.0,0
narrative_basic_needs,3,2024-12-03,0.0,1.0,0
narrative_basic_needs,4,2024-12-03,0.0,1.0,0
narrative_basic_needs,5,2024-12-03,0.0,1.0,0
narrative_basic_needs,6,2024-12-03,0.0,1.0,0
narrative_basic_needs,7,2024-12-03,0.0,1.0,0
narrative_basic_needs,8,2024-12-03,0.0,1.0,0
narrative_basic_needs,9,2024-12-03,0.0,1.0,0
narrative_basic_needs,10,2024-12-03,0.0,1.0,0
narrative_basic_needs,11,2024-12-03,0.0,1.0,0
narrative_basic_needs,12,2024-12-03,0.0,1.0,0
narrative_basic_needs,13,2024-12-03,0.0,1.0,0
narrative_basic_needs,14,2024-12-03,0.0,1.0,0
narrative_basic_needs,15,2024-12-03,0.0,1.0,0
narrative_basic_needs,16,2024-12-03,0.0,1.0,0
narrative_coup,-9,2024-12-03,0.0,1.0,0
narrative_coup,-8,2024-12-03,0.0,1.0,0
narrative_coup,-7,2024-12-03,0.0,1.0,0
narrative_coup,-6,2024-12-03,0.0,1.0,0
narrative_coup,-5,2024-12-03,0.0,1.0,0
narrative_coup,-4,2024-12-03,0.0,1.0,0
narrative_coup,-3,2024-12-03,0.0,1.0,0
narrative_coup,-2,2024-12-03,0.0,1.0,0
narrative_coup,-1,2024-12-03,0.0,1.0,0
narrative_coup,0,2024-12-03,0.0,1.0,0
narrative_coup,1,2024-12-03,0.0,1.0,0
narrative_coup,2,2024-12-03,0.0,1.0,0
narrative_coup,3,2024-12-03,0.0,1.0,0
narrative_coup,4,2024-12-03,0.0,1.0,0
narrative_coup,5,2024-12-03,0.0,1.0,0
narrative_coup,6,2024-12-03,0.0,1.0,0
narrative_coup,7,2024-12-03,0.0,1.0,0
narrative_coup,8,2024-12-03,0.0,1.0,0
narrative_coup,9,2024-12-03,0.0,1.0,0
narrative_coup,10,2024-12-03,0.0,1.0,0
narrative_coup,11,2024-12-03,0.0,1.0,0
narrative_coup,12,2024-12-03,0.0,1.0,0
narrative_coup,13,2024-12-03,0.0,1.0,0
narrative_coup,14,2024-12-03,0.0,1.0,0
narrative_coup,15,2024-12-03,0.0,1.0,0
narrative_coup,16,2024-12-03,0.0,1.0,0
narrative_violence,-9,2024-12-03,0.0,1.0,0
narrative_violence,-8,2024-12-03,0.0,1.0,0
narrative_violence,-7,2024-12-03,0.0,1.0,0
narrative_violence,-6,2024-12-03,0.0,1.0,0
narrative_violence,-5,2024-12-03,0.0,1.0,0
narrative_violence,-4,2024-12-03,0.0,1.0,0
narrative_violence,-3,2024-12-03,0.0,1.0,0
narrative_violence,-2,2024-12-03,0.0,1.0,0
narrative_violence,-1,2024-12-03,0.0,1.0,0
narrative_violence,0,2024-12-03,0.0,1.0,0
narrative_violence,1,2024-12-03,0.0,1.0,0
narrative_violence,2,2024-12-03,0.0,1.0,0
narrative_violence,3,2024-12-03,0.0,1.0,0
narrative_violence,4,2024-12-03,0.0,1.0,0
narrative_violence,5,2024-12-03,0.0,1.0,0
narrative_violence,6,2024-12-03,0.0,1.0,0
narrative_violence,7,2024-12-03,0.0,1.0,0
narrative_violence,8,2024-12-03,0.0,1.0,0
narrative_violence,9,2024-12-03,0.0,1.0,0
narrative_violence,10,2024-12-03,0.0,1.0,0
narrative_violence,11,2024-12-03,0.0,1.0,0
narrative_violence,12,2024-12-03,0.0,1.0,0
narrative_violence,13,2024-12-03,0.0,1.0,0
narrative_violence,14,2024-12-03,0.0,1.0,0
narrative_violence,15,2024-12-03,0.0,1.0,0
narrative_violence,16,2024-12-03,0.0,1.0,0
narrative_gov,-9,2024-11-24,0.0,1.0,0
narrative_gov,-8,2024-11-24,0.0,1.0,0
narrative_gov,-7,2024-11-24,0.0,1.0,0
narrative_gov,-6,2024-11-24,0.0,1.0,0
narrative_gov,-5,2024-11-24,0.0,1.0,0
narrative_gov,-4,2024-11-24,0.0,1.0,0
narrative_gov,-3,2024-11-24,0.0,1.0,0
narrative_gov,-2,2024-11-24,0.0,1.0,0
narrative_gov,-1,2024-11-24,0.0,1.0,0
narrative_gov,0,2024-11-24,0.0,1.0,0
narrative_gov,1,2024-11-24,0.0,1.0,0
narrative_gov,2,2024-11-24,0.0,1.0,0
narrative_gov,3,2024-11-24,0.0,1.0,0
narrative_gov,4,2024-11-24,0.0,1.0,0
narrative_gov,5,2024-11-24,0.0,1.0,0
narrative_gov,6,2024-11-24,0.0,1.0,0
narrative_gov,7,2024-11-24,0.0,1.0,0
narrative_gov,8,2024-11-24,0.0,1.0,0
narrative_gov,9,2024-11-24,0.0,1.0,0
narrative_gov,10,2024-11-24,0.0,1.0,0
narrative_gov,11,2024-11-24,0.0,1.0,0
narrative_gov,12,2024-11-24,0.0,1.0,0
narrative_gov,13,2024-11-24,0.0,1.0,0
narrative_gov,14,2024-11-24,0.0,1.0,0
narrative_gov,15,2024-11-24,0.0,1.0,0
narrative_gov,16,2024-11-24,0.0,1.0,0
narrative_dem_reform,-9,2024-11-24,0.0,1.0,0
narrative_dem_reform,-8,2024-11-24,0.0,1.0,0
narrative_dem_reform,-7,2024-11-24,0.0,1.0,0
narrative_dem_reform,-6,2024-11-24,0.0,1.0,0
narrative_dem_reform,-5,2024-11-24,0.0,1.0,0
narrative_dem_reform,-4,2024-11-24,0.0,1.0,0
narrative_dem_reform,-3,2024-11-24,0.0,1.0,0
narrative_dem_reform,-2,2024-11-24,0.0,1.0,0
narrative_dem_reform,-1,2024-11-24,0.0,1.0,0
narrative_dem_reform,0,2024-11-24,0.0,1.0,0
narrative_dem_reform,1,2024-11-24,0.0,1.0,0
narrative_dem_reform,2,2024-11-24,0.0,1.0,0
narrative_dem_reform,3,2024-11-24,0.0,1.0,0
narrative_dem_reform,4,2024-11-24,0.0,1.0,0
narrative_dem_reform,5,2024-11-24,0.0,1.0,0
narrative_dem_reform,6,2024-11-24,0.0,1.0,0
narrative_dem_reform,7,2024-11-24,0.0,1.0,0
narrative_dem_reform,8,2024-11-24,0.0,1.0,0
narrative_dem_reform,9,2024-11-24,0.0,1.0,0
narrative_dem_reform,10,2024-11-24,0.0,1.0,0
narrative_dem_reform,11,2024-11-24,0.0,1.0,0
narrative_dem_reform,12,2024-11-24,0.0,1.0,0
narrative_dem_reform,13,2024-11-24,0.0,1.0,0
narrative_dem_reform,14,2024-11-24,0.0,1.0,0
narrative_dem_reform,15,2024-11-24,0.0,1.0,0
narrative_dem_reform,16,2024-11-24,0.0,1.0,0
narrative_global,-9,2024-11-24,0.0,1.0,0
narrative_global,-8,2024-11-24,0.0,1.0,0
narrative_global,-7,2024-11-24,0.0,1.0,0
narrative_global,-6,2024-11-24,0.0,1.0,0
narrative_global,-5,2024-11-24,0.0,1.0,0
narrative_global,-4,2024-11-24,0.0,1.0,0
narrative_global,-3,2024-11-24,0.0,1.0,0
narrative_global,-2,2024-11-24,0.0,1.0,0
narrative_global,-1,2024-11-24,0.0,1.0,0
narrative_global,0,2024-11-24,0.0,1.0,0
narrative_global,1,2024-11-24,0.0,1.0,0
narrative_global,2,2024-11-24,0.0,1.0,0
narrative_global,3,2024-11-24,0.0,1.0,0
narrative_global,4,2024-11-24,0.0,1.0,0
narrative_global,5,2024-11-24,0.0,1.0,0
narrative_global,6,2024-11-24,0.0,1.0,0
narrative_global,7,2024-11-24,0.0,1.0,0
narrative_global,8,2024-11-24,0.0,1.0,0
narrative_global,9,2024-11-24,0.0,1.0,0
narrative_global,10,2024-11-24,0.0,1.0,0
narrative_global,11,2024-11-24,0.0,1.0,0
narrative_global,12,2024-11-24,0.0,1.0,0
narrative_global,13,2024-11-24,0.0,1.0,0
narrative_global,14,2024-11-24,0.0,1.0,0
narrative_global,15,2024-11-24,0.0,1.0,0
narrative_global,16,2024-11-24,0.0,1.0,0
narrative_religion,-9,2024-11-24,0.0,1.0,0
narrative_religion,-8,2024-11-24,0.0,1.0,0
narrative_religion,-7,2024-11-24,0.0,1.0,0
narrative_religion,-6,2024-11-24,0.0,1.0,0
narrative_religion,-5,2024-11-24,0.0,1.0,0
narrative_religion,-4,2024-11-24,0.0,1.0,0
narrative_religion,-3,2024-11-24,0.0,1.0,0
narrative_religion,-2,2024-11-24,0.0,1.0,0
narrative_religion,-1,2024-11-24,0.0,1.0,0
narrative_religion,0,2024-11-24,0.0,1.0,0
narrative_religion,1,2024-11-24,0.0,1.0,0
narrative_religion,2,2024-11-24,0.0,1.0,0
narrative_religion,3,2024-11-24,0.0,1.0,0
narrative_religion,4,2024-11-24,0.0,1.0,0
narrative_religion,5,2024-11-24,0.0,1.0,0
narrative_religion,6,2024-11-24,0.0,1.0,0
narrative_religion,7,2024-11-24,0.0,1.0,0
narrative_religion,8,2024-11-24,0.0,1.0,0
narrative_religion,9,2024-11-24,0.0,1.0,0
narrative_religion,10,2024-11-24,0.0,1.0,0
narrative_religion,11,2024-11-24,0.0,1.0,0
narrative_religion,12,2024-11-24,0.0,1.0,0
narrative_religion,13,2024-11-24,0.0,1.0,0
narrative_religion,14,2024-11-24,0.0,1.0,0
narrative_religion,15,2024-11-24,0.0,1.0,0
narrative_religion,16,2024-11-24,0.0,1.0,0
narrative_elections,-9,2024-11-24,0.0,1.0,0
narrative_elections,-8,2024-11-24,0.0,1.0,0
narrative_elections,-7,2024-11-24,0.0,1.0,0
narrative_elections,-6,2024-11-24,0.0,1.0,0
narrative_elections,-5,2024-11-24,0.0,1.0,0
narrative_elections,-4,2024-11-24,0.0,1.0,0
narrative_elections,-3,2024-11-24,0.0,1.0,0
narrative_elections,-2,2024-11-24,0.0,1.0,0
narrative_elections,-1,2024-11-24,0.0,1.0,0
narrative_elections,0,2024-11-24,0.0,1.0,0
narrative_elections,1,2024-11-24,0.0,1.0,0
narrative_elections,2,2024-11-24,0.0,1.0,0
narrative_elections,3,2024-11-24,0.0,1.0,0
narrative_elections,4,2024-11-24,0.0,1.0,0
narrative_elections,5,2024-11-24,0.0,1.0,0
narrative_elections,6,2024-11-24,0.0,1.0,0
narrative_elections,7,2024-11-24,0.0,1.0,0
narrative_elections,8,2024-11-24,0.0,1.0,0
narrative_elections,9,2024-11-24,0.0,1.0,0
narrative_elections,10,2024-11-24,0.0,1.0,0
narrative_elections,11,2024-11-24,0.0,1.0,0
narrative_elections,12,2024-11-24,0.0,1.0,0
narrative_elections,13,2024-11-24,0.0,1.0,0
narrative_elections,14,2024-11-24,0.0,1.0,0
narrative_elections,15,2024-11-24,0.0,1.0,0
narrative_elections,16,2024-11-24,0.0,1.0,0
narrative_basic_needs,-9,2024-11-24,0.0,1.0,0
narrative_basic_needs,-8,2024-11-24,0.0,1.0,0
narrative_basic_needs,-7,2024-11-24,0.0,1.0,0
narrative_basic_needs,-6,2024-11-24,0.0,1.0,0
narrative_basic_needs,-5,2024-11-24,0.0,1.0,0
narrative_basic_needs,-4,2024-11-24,0.0,1.0,0
narrative_basic_needs,-3,2024-11-24,0.0,1.0,0
narrative_basic_needs,-2,2024-11-24,0.0,1.0,0
narrative_basic_needs,-1,2024-11-24,0.0,1.0,0
narrative_basic_needs,0,2024-11-24,0.0,1.0,0
narrative_basic_needs,1,2024-11-24,0.0,1.0,0
narrative_basic_needs,2,2024-11-24,0.0,1.0,0
narrative_basic_needs,3,2024-11-24,0.0,1.0,0
narrative_basic_needs,4,2024-11-24,0.0,1.0,0
narrative_basic_needs,5,2024-11-24,0.0,1.0,0
narrative_basic_needs,6,2024-11-24,0.0,1.0,0
narrative_basic_needs,7,2024-11-24,0.0,1.0,0
narrative_basic_needs,8,2024-11-24,0.0,1.0,0
narrative_basic_needs,9,2024-11-24,0.0,1.0,0
narrative_basic_needs,10,2024-11-24,0.0,1.0,0
narrative_basic_needs,11,2024-11-24,0.0,1.0,0
narrative_basic_needs,12,2024-11-24,0.0,1.0,0
narrative_basic_needs,13,2024-11-24,0.0,1.0,0
narrative_basic_needs,14,2024-11-24,0.0,1.0,0
narrative_basic_needs,15,2024-11-24,0.0,1.0,0
narrative_basic_needs,16,2024-11-24,0.0,1.0,0
narrative_coup,-9,2024-11-24,0.0,1.0,0
narrative_coup,-8,2024-11-24,0.0,1.0,0
narrative_coup,-7,2024-11-24,0.0,1.0,0
narrative_coup,-6,2024-11-24,0.0,1.0,0
narrative_coup,-5,2024-11-24,0.0,1.0,0
narrative_coup,-4,2024-11-24,0.0,1.0,0
narrative_coup,-3,2024-11-24,0.0,1.0,0
narrative_coup,-2,2024-11-24,0.0,1.0,0
narrative_coup,-1,2024-11-24,0.0,1.0,0
narrative_coup,0,2024-11-24,0.0,1.0,0
narrative_coup,1,2024-11-24,0.0,1.0,0
narrative_coup,2,2024-11-24,0.0,1.0,0
narrative_coup,3,2024-11-24,0.0,1.0,0
narrative_coup,4,2024-11-24,0.0,1.0,0
narrative_coup,5,2024-11-24,0.0,1.0,0
narrative_coup,6,2024-11-24,0.0,1.0,0
narrative_coup,7,2024-11-24,0.0,1.0,0
narrative_coup,8,2024-11-24,0.0,1.0,0
narrative_coup,9,2024-11-24,0.0,1.0,0
narrative_coup,10,2024-11-24,0.0,1.0,0
narrative_coup,11,2024-11-24,0.0,1.0,0
narrative_coup,12,2024-11-24,0.0,1.0,0
narrative_coup,13,2024-11-24,0.0,1.0,0
narrative_coup,14,2024-11-24,0.0,1.0,0
narrative_coup,15,2024-11-24,0.0,1.0,0
narrative_coup,16,2024-11-24,0.0,1.0,0
narrative_violence,-9,2024-11-24,0.0,1.0,0
narrative_violence,-8,2024-11-24,0.0,1.0,0
narrative_violence,-7,2024-11-24,0.0,1.0,0
narrative_violence,-6,2024-11-24,0.0,1.0,0
narrative_violence,-5,2024-11-24,0.0,1.0,0
narrative_violence,-4,2024-11-24,0.0,1.0,0
narrative_violence,-3,2024-11-24,0.0,1.0,0
narrative_violence,-2,2024-11-24,0.0,1.0,0
narrative_violence,-1,2024-11-24,0.0,1.0,0
narrative_violence,0,2024-11-24,0.0,1.0,0
narrative_violence,1,2024-11-24,0.0,1.0,0
narrative_violence,2,2024-11-24,0.0,1.0,0
narrative_violence,3,2024-11-24,0.0,1.0,0
narrative_violence,4,2024-11-24,0.0,1.0,0
narrative_violence,5,2024-11-24,0.0,1.0,0
narrative_violence,6,2024-11-24,0.0,1.0,0
narrative_violence,7,2024-11-24,0.0,1.0,0
narrative_violence,8,2024-11-24,0.0,1.0,0
narrative_violence,9,2024-11-24,0.0,1.0,0
narrative_violence,10,2024-11-24,0.0,1.0,0
narrative_violence,11,2024-11-24,0.0,1.0,0
narrative_violence,12,2024-11-24,0.0,1.0,0
narrative_violence,13,2024-11-24,0.0,1.0,0
narrative_violence,14,2024-11-24,0.0,1.0,0
narrative_violence,15,2024-11-24,0.0,1.0,0
narrative_violence,16,2024-11-24,0.0,1.0,0
narrative_gov,-9,2022-11-05,0.0,1.0,0
narrative_gov,-8,2022-11-05,0.0,1.0,0
narrative_gov,-7,2022-11-05,0.0,1.0,0
narrative_gov,-6,2022-11-05,0.0,1.0,0
narrative_gov,-5,2022-11-05,0.0,1.0,0
narrative_gov,-4,2022-11-05,0.0,1.0,0
narrative_gov,-3,2022-11-05,0.0,1.0,0
narrative_gov,-2,2022-11-05,0.0,1.0,0
narrative_gov,-1,2022-11-05,0.0,1.0,0
narrative_gov,0,2022-11-05,0.0,1.0,0
narrative_gov,1,2022-11-05,0.0,1.0,0
narrative_gov,2,2022-11-05,0.0,1.0,0
narrative_gov,3,2022-11-05,0.0,1.0,0
narrative_gov,4,2022-11-05,0.0,1.0,0
narrative_gov,5,2022-11-05,0.0,1.0,0
narrative_gov,6,2022-11-05,0.0,1.0,0
narrative_gov,7,2022-11-05,0.0,1.0,0
narrative_gov,8,2022-11-05,0.0,1.0,0
narrative_gov,9,2022-11-05,0.0,1.0,0
narrative_gov,10,2022-11-05,0.0,1.0,0
narrative_gov,11,2022-11-05,0.0,1.0,0
narrative_gov,12,2022-11-05,0.0,1.0,0
narrative_gov,13,2022-11-05,0.0,1.0,0
narrative_gov,14,2022-11-05,0.0,1.0,0
narrative_gov,15,2022-11-05,0.0,1.0,0
narrative_gov,16,2022-11-05,0.0,1.0,0
narrative_dem_reform,-9,2022-11-05,0.0,1.0,0
narrative_dem_reform,-8,2022-11-05,0.0,1.0,0
narrative_dem_reform,-7,2022-11-05,0.0,1.0,0
narrative_dem_reform,-6,2022-11-05,0.0,1.0,0
narrative_dem_reform,-5,2022-11-05,0.0,1.0,0
narrative_dem_reform,-4,2022-11-05,0.0,1.0,0
narrative_dem_reform,-3,2022-11-05,0.0,1.0,0
narrative_dem_reform,-2,2022-11-05,0.0,1.0,0
narrative_dem_reform,-1,2022-11-05,0.0,1.0,0
narrative_dem_reform,0,2022-11-05,0.0,1.0,0
narrative_dem_reform,1,2022-11-05,0.0,1.0,0
narrative_dem_reform,2,2022-11-05,0.0,1.0,0
narrative_dem_reform,3,2022-11-05,0.0,1.0,0
narrative_dem_reform,4,2022-11-05,0.0,1.0,0
narrative_dem_reform,5,2022-11-05,0.0,1.0,0
narrative_dem_reform,6,2022-11-05,0.0,1.0,0
narrative_dem_reform,7,2022-11-05,0.0,1.0,0
narrative_dem_reform,8,2022-11-05,0.0,1.0,0
narrative_dem_reform,9,2022-11-05,0.0,1.0,0
narrative_dem_reform,10,2022-11-05,0.0,1.0,0
narrative_dem_reform,11,2022-11-05,0.0,1.0,0
narrative_dem_reform,12,2022-11-05,0.0,1.0,0
narrative_dem_reform,13,2022-11-05,0.0,1.0,0
narrative_dem_reform,14,2022-11-05,0.0,1.0,0
narrative_dem_reform,15,2022-11-05,0.0,1.0,0
narrative_dem_reform,16,2022-11-05,0.0,1.0,0
narrative_global,-9,2022-11-05,0.0,1.0,0
narrative_global,-8,2022-11-05,0.0,1.0,0
narrative_global,-7,2022-11-05,0.0,1.0,0
narrative_global,-6,2022-11-05,0.0,1.0,0
narrative_global,-5,2022-11-05,0.0,1.0,0
narrative_global,-4,2022-11-05,0.0,1.0,0
narrative_global,-3,2022-11-05,0.0,1.0,0
narrative_global,-2,2022-11-05,0.0,1.0,0
narrative_global,-1,2022-11-05,0.0,1.0,0
narrative_global,0,2022-11-05,0.0,1.0,0
narrative_global,1,2022-11-05,0.0,1.0,0
narrative_global,2,2022-11-05,0.0,1.0,0
narrative_global,3,2022-11-05,0.0,1.0,0
narrative_global,4,2022-11-05,0.0,1.0,0
narrative_global,5,2022-11-05,0.0,1.0,0
narrative_global,6,2022-11-05,0.0,1.0,0
narrative_global,7,2022-11-05,0.0,1.0,0
narrative_global,8,2022-11-05,0.0,1.0,0
narrative_global,9,2022-11-05,0.0,1.0,0
narrative_global,10,2022-11-05,0.0,1.0,0
narrative_global,11,2022-11-05,0.0,1.0,0
narrative_global,12,2022-11-05,0.0,1.0,0
narrative_global,13,2022-11-05,0.0,1.0,0
narrative_global,14,2022-11-05,0.0,1.0,0
narrative_global,15,2022-11-05,0.0,1.0,0
narrative_global,16,2022-11-05,0.0,1.0,0
narrative_religion,-9,2022-11-05,0.0,1.0,0
narrative_religion,-8,2022-11-05,0.0,1.0,0
narrative_religion,-7,2022-11-05,0.0,1.0,0
narrative_religion,-6,2022-11-05,0.0,1.0,0
narrative_religion,-5,2022-11-05,0.0,1.0,0
narrative_religion,-4,2022-11-05,0.0,1.0,0
narrative_religion,-3,2022-11-05,0.0,1.0,0
narrative_religion,-2,2022-11-05,0.0,1.0,0
narrative_religion,-1,2022-11-05,0.0,1.0,0
narrative_religion,0,2022-11-05,0.0,1.0,0
narrative_religion,1,2022-11-05,0.0,1.0,0
narrative_religion,2,2022-11-05,0.0,1.0,0
narrative_religion,3,2022-11-05,0.0,1.0,0
narrative_religion,4,2022-11-05,0.0,1.0,0
narrative_religion,5,2022-11-05,0.0,1.0,0
narrative_religion,6,2022-11-05,0.0,1.0,0
narrative_religion,7,2022-11-05,0.0,1.0,0
narrative_religion,8,2022-11-05,0.0,1.0,0
narrative_religion,9,2022-11-05,0.0,1.0,0
narrative_religion,10,2022-11-05,0.0,1.0,0
narrative_religion,11,2022-11-05,0.0,1.0,0
narrative_religion,12,2022-11-05,0.0,1.0,0
narrative_religion,13,2022-11-05,0.0,1.0,0
