date_publish,narrative_protest,narrative_corruption,narrative_economic
2018-05-19,16.285714285714285,4.428571428571429,44.142857142857146
2018-05-20,15.571428571428571,4.285714285714286,46.42857142857143
2018-05-21,16.571428571428573,4.142857142857143,46.285714285714285
2018-05-22,14.857142857142858,4.571428571428571,44.0
2018-05-23,12.714285714285714,3.5714285714285716,42.0
2018-05-24,13.714285714285714,4.0,42.142857142857146
2018-05-25,11.714285714285714,3.857142857142857,38.142857142857146
2018-05-26,12.571428571428571,3.857142857142857,35.714285714285715
2018-05-27,12.428571428571429,4.142857142857143,34.142857142857146
2018-05-28,10.714285714285714,4.714285714285714,31.571428571428573
2018-05-29,11.285714285714286,4.285714285714286,32.42857142857143
2018-05-30,10.857142857142858,5.714285714285714,33.142857142857146
2018-05-31,9.142857142857142,5.0,27.714285714285715
2018-06-01,11.714285714285714,6.285714285714286,30.142857142857142
2018-06-02,12.571428571428571,6.142857142857143,32.285714285714285
2018-06-03,13.428571428571429,6.857142857142857,33.714285714285715
2018-06-04,14.428571428571429,6.714285714285714,34.0
2018-06-05,15.0,7.857142857142857,35.42857142857143
2018-06-06,16.857142857142858,7.0,39.57142857142857
2018-06-07,18.857142857142858,7.714285714285714,45.857142857142854
2018-06-08,18.428571428571427,7.714285714285714,46.285714285714285
2018-06-09,17.714285714285715,8.142857142857142,44.285714285714285
2018-06-10,18.285714285714285,7.714285714285714,43.0
2018-06-11,19.285714285714285,7.714285714285714,42.142857142857146
2018-06-12,19.0,6.142857142857143,38.0
2018-06-13,18.571428571428573,6.285714285714286,36.42857142857143
2018-06-14,17.714285714285715,6.857142857142857,38.142857142857146
2018-06-15,16.857142857142858,5.571428571428571,37.857142857142854
2018-06-16,17.285714285714285,5.571428571428571,38.714285714285715
2018-06-17,16.428571428571427,5.285714285714286,38.0
2018-06-18,14.857142857142858,5.428571428571429,35.42857142857143
2018-06-19,13.428571428571429,5.428571428571429,40.285714285714285
2018-06-20,13.285714285714286,5.571428571428571,38.285714285714285
2018-06-21,15.285714285714286,5.571428571428571,34.142857142857146
2018-06-22,15.714285714285714,6.142857142857143,36.42857142857143
2018-06-23,15.285714285714286,5.714285714285714,35.857142857142854
2018-06-24,17.142857142857142,5.714285714285714,36.142857142857146
2018-06-25,18.571428571428573,5.428571428571429,40.285714285714285
2018-06-26,19.428571428571427,5.285714285714286,39.57142857142857
2018-06-27,19.571428571428573,4.714285714285714,41.0
2018-06-28,20.0,4.428571428571429,43.42857142857143
2018-06-29,20.857142857142858,4.428571428571429,39.57142857142857
2018-06-30,19.428571428571427,4.285714285714286,38.0
2018-07-01,17.857142857142858,4.142857142857143,37.57142857142857
2018-07-02,17.571428571428573,4.714285714285714,37.714285714285715
2018-07-03,17.714285714285715,6.142857142857143,39.142857142857146
2018-07-04,17.571428571428573,6.0,39.42857142857143
2018-07-05,16.714285714285715,6.571428571428571,40.57142857142857
2018-07-06,16.571428571428573,7.428571428571429,44.0
2018-07-07,18.857142857142858,8.142857142857142,46.857142857142854
2018-07-08,19.0,8.714285714285714,48.0
2018-07-09,18.857142857142858,8.714285714285714,46.142857142857146
2018-07-10,18.428571428571427,7.571428571428571,43.57142857142857
2018-07-11,17.285714285714285,7.428571428571429,43.142857142857146
2018-07-12,16.857142857142858,6.285714285714286,40.57142857142857
2018-07-13,15.571428571428571,5.142857142857143,38.142857142857146
2018-07-14,15.428571428571429,4.428571428571429,37.0
2018-07-15,15.857142857142858,3.7142857142857144,36.285714285714285
2018-07-16,15.428571428571429,3.142857142857143,36.714285714285715
2018-07-17,15.714285714285714,2.857142857142857,35.285714285714285
2018-07-18,17.857142857142858,3.0,33.142857142857146
2018-07-19,16.857142857142858,3.142857142857143,33.57142857142857
2018-07-20,17.571428571428573,3.4285714285714284,32.285714285714285
2018-07-21,16.428571428571427,4.0,33.0
2018-07-22,15.142857142857142,3.5714285714285716,31.714285714285715
2018-07-23,14.0,4.0,30.142857142857142
2018-07-24,13.571428571428571,4.714285714285714,29.571428571428573
2018-07-25,10.714285714285714,4.857142857142857,30.0
2018-07-26,10.428571428571429,5.857142857142857,30.285714285714285
2018-07-27,9.142857142857142,6.428571428571429,31.714285714285715
2018-07-28,8.428571428571429,5.714285714285714,31.0
2018-07-29,8.428571428571429,6.142857142857143,31.571428571428573
2018-07-30,8.571428571428571,5.285714285714286,31.714285714285715
2018-07-31,7.714285714285714,4.428571428571429,28.0
2018-08-01,8.857142857142858,4.714285714285714,28.428571428571427
2018-08-02,9.571428571428571,3.7142857142857144,28.285714285714285
2018-08-03,9.857142857142858,2.5714285714285716,27.857142857142858
2018-08-04,10.285714285714286,3.142857142857143,27.857142857142858
2018-08-05,10.571428571428571,3.7142857142857144,27.857142857142858
2018-08-06,11.0,3.857142857142857,29.0
2018-08-07,13.571428571428571,4.857142857142857,34.0
2018-08-08,14.714285714285714,5.571428571428571,33.857142857142854
2018-08-09,15.0,6.571428571428571,33.42857142857143
2018-08-10,16.142857142857142,6.714285714285714,34.0
2018-08-11,15.714285714285714,6.428571428571429,33.0
2018-08-12,15.428571428571429,5.571428571428571,33.0
2018-08-13,15.285714285714286,6.285714285714286,32.0
2018-08-14,14.428571428571429,6.0,31.142857142857142
2018-08-15,12.571428571428571,5.571428571428571,29.285714285714285
2018-08-16,14.142857142857142,5.285714285714286,30.714285714285715
2018-08-17,14.142857142857142,5.571428571428571,30.285714285714285
2018-08-18,13.857142857142858,5.571428571428571,30.0
2018-08-19,14.714285714285714,6.285714285714286,29.857142857142858
2018-08-20,14.0,5.571428571428571,29.714285714285715
2018-08-21,13.0,5.142857142857143,28.428571428571427
